meta_bat_volt,meta_needs_review,meta_station_id,meta_station_name,meta_version,date_datetime,date_doy,date_hour,date_year,dwpt,dwptF,eto_azmet,eto_azmet_in,heatstress_cottonC,heatstress_cottonF,precip_total,precip_total_in,relative_humidity,sol_rad_total,sol_rad_total_ly,temp_airC,temp_airF,temp_soil_10cmC,temp_soil_10cmF,temp_soil_50cmC,temp_soil_50cmF,vp_actual,vp_deficit,wind_2min_spd_max_mph,wind_2min_spd_max_mps,wind_2min_spd_mean_mph,wind_2min_spd_mean_mps,wind_2min_timestamp,wind_2min_vector_dir,wind_spd_max_mph,wind_spd_max_mps,wind_spd_mph,wind_spd_mps,wind_vector_dir,wind_vector_dir_stand_dev,wind_vector_magnitude,wind_vector_magnitude_mph
13.66,0,az36,Yuma South,1,2023-07-02T11:00:00Z,183,1100,2023,13.4,56.2,0.9,0.04,30.7,87.2,0,0,25,2.92,69.79,36.8,98.2,31.3,88.3,29.9,85.8,1.54,4.67,14.5,6.5,12.1,5.4,2023-07-02T10:28:50-07:00,152,16.1,7.2,12.1,5.4,150,17,5.2,11.6
13.42,0,az36,Yuma South,1,2023-07-02T12:00:00Z,183,1200,2023,12.4,54.3,1,0.04,31.5,88.7,0,0,21,3.28,78.39,38.8,101.8,31.9,89.4,29.9,85.8,1.44,5.48,13.6,6.1,11.2,5,2023-07-02T11:14:50-07:00,161,17.7,7.9,11.2,5,152,17,4.8,10.7
13.13,0,az36,Yuma South,1,2023-07-02T13:00:00Z,183,1300,2023,11.6,52.9,1.1,0.04,32.2,90,0,0,18,3.45,82.46,40.7,105.3,32.7,90.9,29.8,85.6,1.37,6.28,11.9,5.3,8.9,4,2023-07-02T12:56:50-07:00,146,15,6.7,8.9,4,162,22,3.7,8.3
13.08,0,az36,Yuma South,1,2023-07-02T14:00:00Z,183,1400,2023,11.3,52.3,1.1,0.04,32.7,90.9,0,0,16,3.42,81.74,41.9,107.4,33.7,92.7,29.8,85.6,1.34,6.8,11.9,5.3,8.9,4,2023-07-02T13:20:30-07:00,153,15,6.7,8.9,4,158,21,3.7,8.3
13.04,0,az36,Yuma South,1,2023-07-02T15:00:00Z,183,1500,2023,10.5,50.9,1,0.04,33,91.3,0,0,15,3.18,76,42.9,109.2,34.7,94.5,29.8,85.6,1.27,7.32,11.4,5.1,8.5,3.8,2023-07-02T14:09:10-07:00,165,15,6.7,8.5,3.8,169,24,3.5,7.8
13.02,0,az36,Yuma South,1,2023-07-02T16:00:00Z,183,1600,2023,9.5,49.1,0.9,0.03,33,91.5,0,0,13,2.74,65.49,43.5,110.3,35.7,96.3,29.7,85.5,1.19,7.69,10.3,4.6,8.5,3.8,2023-07-02T15:52:00-07:00,159,13,5.8,8.5,3.8,161,20,3.5,7.8
13,0,az36,Yuma South,1,2023-07-02T17:00:00Z,183,1700,2023,9.4,48.9,0.7,0.03,33.1,91.5,0,0,13,2.18,52.1,43.6,110.5,36.5,97.7,29.7,85.5,1.18,7.74,10.7,4.8,8.5,3.8,2023-07-02T16:32:30-07:00,186,16.6,7.4,8.5,3.8,184,23,3.5,7.8
13.04,0,az36,Yuma South,1,2023-07-02T18:00:00Z,183,1800,2023,7.4,45.3,0.5,0.02,32.6,90.7,0,0,12,1.5,35.85,43,109.4,37,98.6,29.7,85.5,1.03,7.63,12.8,5.7,8.3,3.7,2023-07-02T17:04:30-07:00,221,15.4,6.9,8.3,3.7,184,24,3.4,7.6
12.98,0,az36,Yuma South,1,2023-07-02T19:00:00Z,183,1900,2023,6.2,43.2,0.3,0.01,32,89.5,0,0,12,0.76,18.16,41.5,106.7,37.3,99.1,29.7,85.5,0.95,7.04,9.2,4.1,6.9,3.1,2023-07-02T18:16:00-07:00,167,11,4.9,6.7,3,178,16,2.9,6.5
12.9,0,az36,Yuma South,1,2023-07-02T20:00:00Z,183,2000,2023,8,46.3,0.1,0.01,30.4,86.8,0,0,16,0.16,3.82,37.8,100,37.3,99.1,29.7,85.5,1.07,5.52,6.7,3,4.9,2.2,2023-07-02T19:07:20-07:00,182,7.6,3.4,4.9,2.2,183,15,2.1,4.7
12.84,0,az36,Yuma South,1,2023-07-02T21:00:00Z,183,2100,2023,12.8,55.1,0.1,0,28.4,83.2,0,0,33,0,0,31.4,88.5,37,98.6,29.8,85.6,1.48,3.14,4.9,2.2,3.8,1.7,2023-07-02T20:28:00-07:00,136,5.1,2.3,3.8,1.7,169,20,1.6,3.6
12.8,0,az36,Yuma South,1,2023-07-02T22:00:00Z,183,2200,2023,11.1,51.9,0.1,0,27.2,81,0,0,30,0,0,30.6,87.1,36.6,97.9,29.8,85.6,1.32,3.09,4.3,1.9,2.9,1.3,2023-07-02T21:07:40-07:00,182,4.5,2,2.9,1.3,190,15,1.3,2.9
12.77,0,az36,Yuma South,1,2023-07-02T23:00:00Z,183,2300,2023,12,53.5,0.1,0,24.8,76.6,0,0,37,0,0,28,82.4,36.1,97,29.9,85.8,1.4,2.4,5.1,2.3,2.2,1,2023-07-02T22:59:50-07:00,136,5.6,2.5,2.2,1,151,17,1,2.2
12.62,0,az37,San Simon,1,2023-07-01T19:00:00Z,182,1900,2023,16.7,62,0,0,26.3,79.3,0,0,49,0.49,11.71,28.7,83.7,36.4,97.5,28.7,83.7,1.9,2.06,1.3,0.6,0,0,2023-07-01T18:06:50-07:00,356,3.6,1.6,0,0,336,3,0,0
12.57,0,az37,San Simon,1,2023-07-01T20:00:00Z,182,2000,2023,16.7,62,0,0,22.1,71.9,0,0,68,0.03,0.72,22.9,73.2,36.1,97,28.7,83.7,1.9,0.9,0,0,0,0,2023-07-01T19:00:10-07:00,0,0,0,0,0,0,0,0,0
12.54,0,az37,San Simon,1,2023-07-01T21:00:00Z,182,2100,2023,15.8,60.5,0,0,17.8,64,0,0,76,0,0,20.2,68.4,35.5,95.9,28.7,83.7,1.8,0.57,0,0,0,0,2023-07-01T20:56:20-07:00,58,0.7,0.3,0,0,43,1,0,0
12.52,0,az37,San Simon,1,2023-07-01T22:00:00Z,182,2200,2023,14.4,57.9,0,0,16.9,62.4,0,0,72,0,0,19.6,67.3,34.7,94.5,28.7,83.7,1.64,0.64,0.9,0.4,0,0,2023-07-01T21:47:10-07:00,40,2.2,1,0,0,51,12,0,0
12.49,0,az37,San Simon,1,2023-07-01T23:00:00Z,182,2300,2023,12.4,54.3,0,0,15.6,60.1,0,0,67,0,0,18.7,65.7,33.9,93,28.8,83.8,1.44,0.72,3.1,1.4,0.4,0.2,2023-07-01T22:32:40-07:00,6,3.6,1.6,0.4,0.2,21,23,0.2,0.4
12.48,0,az37,San Simon,1,2023-07-01T23:59:59Z,182,2400,2023,13.1,55.6,0,0,14.8,58.7,0,0,74,0,0,17.8,64,33.1,91.6,28.8,83.8,1.51,0.53,0,0,0,0,2023-07-01T23:27:40-07:00,131,1.3,0.6,0,0,27,0,0,0
12.45,0,az37,San Simon,1,2023-07-02T01:00:00Z,183,0100,2023,14.7,58.4,0,0,15.1,59.2,0,0,82,0,0,17.8,64,32.3,90.1,28.8,83.8,1.67,0.37,1.1,0.5,0,0,2023-07-02T00:09:40-07:00,36,2.5,1.1,0,0,48,7,0,0
12.43,0,az37,San Simon,1,2023-07-02T02:00:00Z,183,0200,2023,11.7,53.1,0,0,13,55.5,0,0,74,0,0,16.3,61.3,31.6,88.9,28.9,84,1.38,0.48,0.9,0.4,0,0,2023-07-02T01:24:50-07:00,36,2.5,1.1,0,0,55,10,0,0
12.42,0,az37,San Simon,1,2023-07-02T03:00:00Z,183,0300,2023,11.9,53.3,0,0,13.8,56.8,0,0,72,0,0,17,62.6,30.9,87.6,28.9,84,1.39,0.54,1.6,0.7,0.2,0.1,2023-07-02T02:49:10-07:00,50,3.1,1.4,0.2,0.1,19,14,0.1,0.2
12.4,0,az37,San Simon,1,2023-07-02T04:00:00Z,183,0400,2023,9.9,49.8,0,0,13.8,56.9,0,0,61,0,0,17.4,63.3,30.3,86.5,28.9,84,1.22,0.77,0.7,0.3,0,0,2023-07-02T03:54:10-07:00,17,2.2,1,0,0,28,11,0,0
12.39,0,az37,San Simon,1,2023-07-02T05:00:00Z,183,0500,2023,12.6,54.7,0,0,15.8,60.4,0,0,66,0,0,18.9,66,29.7,85.5,28.9,84,1.46,0.75,0.4,0.2,0,0,2023-07-02T04:40:30-07:00,109,2.2,1,0,0,139,6,0,0
12.39,0,az37,San Simon,1,2023-07-02T06:00:00Z,183,0600,2023,10.1,50.3,0,0,16.2,61.2,0,0,66,0.05,1.2,16.6,61.9,29.1,84.4,29,84.2,1.24,0.64,0.4,0.2,0,0,2023-07-02T05:54:30-07:00,46,2.9,1.3,0,0,26,6,0,0
12.41,0,az37,San Simon,1,2023-07-02T07:00:00Z,183,0700,2023,8.5,47.3,0,0,17,62.6,0,0,54,0.24,5.74,17.8,64,28.6,83.5,29,84.2,1.11,0.94,3.4,1.5,0.9,0.4,2023-07-02T06:33:30-07:00,120,5.4,2.4,0.9,0.4,120,23,0.4,0.9
12.63,0,az37,San Simon,1,2023-07-02T08:00:00Z,183,0800,2023,11,51.7,0.1,0.01,19.7,67.4,0,0,53,0.96,22.94,20.8,69.4,28.2,82.8,29,84.2,1.31,1.16,2.2,1,0.4,0.2,2023-07-02T07:00:10-07:00,137,3.1,1.4,0.4,0.2,153,8,0.2,0.4
13.3,0,az37,San Simon,1,2023-07-02T09:00:00Z,183,0900,2023,15.2,59.4,0.4,0.02,24.7,76.5,0,0,50,1.93,46.13,26.7,80.1,28,82.4,29,84.2,1.73,1.77,1.8,0.8,0.2,0.1,2023-07-02T08:09:50-07:00,130,3.4,1.5,0.2,0.1,124,5,0.1,0.2
13.61,0,az37,San Simon,1,2023-07-02T10:00:00Z,183,1000,2023,13.3,56,0.5,0.02,26.8,80.2,0,0,36,2.38,56.88,30.2,86.4,28.3,82.9,29,84.2,1.53,2.78,2.7,1.2,0.7,0.3,2023-07-02T09:40:50-07:00,335,3.8,1.7,0.7,0.3,358,13,0.3,0.7
13.75,0,az37,San Simon,1,2023-07-02T11:00:00Z,183,1100,2023,8.1,46.6,0.7,0.03,27.5,81.5,0,0,22,2.82,67.4,32.4,90.3,29.1,84.4,29,84.2,1.08,3.8,6.7,3,3.8,1.7,2023-07-02T10:24:20-07:00,2,8.5,3.8,3.8,1.7,348,21,1.6,3.6
13.69,0,az37,San Simon,1,2023-07-02T12:00:00Z,183,1200,2023,6.1,42.9,0.9,0.04,28.6,83.5,0,0,17,3.52,84.13,34.6,94.3,30.2,86.4,28.9,84,0.94,4.57,8.1,3.6,4.9,2.2,2023-07-02T11:34:50-07:00,5,12.3,5.5,4.9,2.2,346,27,2,4.5
13.49,0,az37,San Simon,1,2023-07-02T13:00:00Z,183,1300,2023,6.4,43.5,1,0.04,29.5,85.1,0,0,16,3.61,86.28,36.2,97.2,31.4,88.5,28.9,84,0.96,5.06,6,2.7,3.4,1.5,2023-07-02T12:26:10-07:00,2,7.6,3.4,3.4,1.5,337,34,1.2,2.7
13.22,0,az37,San Simon,1,2023-07-02T14:00:00Z,183,1400,2023,4.1,39.4,0.9,0.04,30,85.9,0,0,13,3.48,83.17,37.4,99.3,32.7,90.9,28.9,84,0.82,5.58,8.9,4,4,1.8,2023-07-02T13:20:30-07:00,288,11.4,5.1,4,1.8,313,32,1.5,3.4
13.18,0,az37,San Simon,1,2023-07-02T15:00:00Z,183,1500,2023,2.9,37.1,0.9,0.03,30.3,86.5,0,0,11,3.18,76,38.4,101.1,34,93.2,28.8,83.8,0.75,6.04,8.9,4,4,1.8,2023-07-02T14:04:50-07:00,2,11.2,5,4,1.8,276,50,1,2.2
13.17,0,az37,San Simon,1,2023-07-02T16:00:00Z,183,1600,2023,7.8,46.1,0.7,0.03,30.5,87,0,0,16,2.5,59.75,38,100.4,35,95,28.8,83.8,1.06,5.59,7.2,3.2,3.1,1.4,2023-07-02T15:32:20-07:00,182,8.3,3.7,3.1,1.4,241,58,0.6,1.3
13.17,0,az37,San Simon,1,2023-07-02T17:00:00Z,183,1700,2023,7.5,45.6,0.4,0.02,29.9,85.8,0,0,17,1.59,38,36.8,98.2,35.8,96.4,28.8,83.8,1.04,5.2,6,2.7,2.5,1.1,2023-07-02T16:30:50-07:00,270,10.5,4.7,2.5,1.1,282,25,1,2.2
13.13,0,az37,San Simon,1,2023-07-02T18:00:00Z,183,1800,2023,14.6,58.2,0.3,0.01,30.3,86.5,0,0,29,1.23,29.4,35.8,96.4,36.2,97.2,28.8,83.8,1.66,4.23,4,1.8,1.3,0.6,2023-07-02T17:18:50-07:00,328,6.3,2.8,1.3,0.6,336,24,0.5,1.1
12.65,0,az37,San Simon,1,2023-07-02T19:00:00Z,183,1900,2023,19.2,66.6,0,0,26.9,80.4,0,0,57,0.44,10.52,28.9,84,36.3,97.3,28.8,83.8,2.23,1.78,2.2,1,0.2,0.1,2023-07-02T18:20:00-07:00,1,4,1.8,0.2,0.1,3,7,0.1,0.2
12.57,0,az37,San Simon,1,2023-07-02T20:00:00Z,183,2000,2023,17.6,63.6,0,0,23.1,73.6,0,0,67,0.03,0.72,24,75.2,36.1,97,28.8,83.8,2.01,0.98,3.8,1.7,0.2,0.1,2023-07-02T19:43:50-07:00,11,4.3,1.9,0.2,0.1,5,7,0.1,0.2
12.55,0,az37,San Simon,1,2023-07-02T21:00:00Z,183,2100,2023,17.3,63.2,0,0,20,68,0,0,74,0,0,22.1,71.8,35.5,95.9,28.8,83.8,1.98,0.68,0.9,0.4,0,0,2023-07-02T20:39:30-07:00,357,2.2,1,0,0,9,4,0,0
12.53,0,az37,San Simon,1,2023-07-02T22:00:00Z,183,2200,2023,13.1,55.6,0,0,20,68.1,0,0,54,0,0,23,73.4,34.8,94.6,28.8,83.8,1.51,1.31,3.1,1.4,1.3,0.6,2023-07-02T21:08:50-07:00,2,4,1.8,1.3,0.6,5,12,0.6,1.3
12.51,0,az37,San Simon,1,2023-07-02T23:00:00Z,183,2300,2023,11.4,52.5,0,0,21.2,70.2,0,0,44,0,0,24.5,76.1,34.1,93.4,28.8,83.8,1.35,1.72,4.3,1.9,1.1,0.5,2023-07-02T22:10:50-07:00,16,6.9,3.1,1.1,0.5,15,14,0.5,1.1
13,0,az38,Sahuarita,1,2023-07-01T19:00:00Z,182,1900,2023,16.2,61.1,0.1,0,29.2,84.6,0,0,36,0.55,13.15,33.5,92.3,39.8,103.6,31,87.8,1.84,3.35,2.2,1,0.2,0.1,2023-07-01T18:22:10-07:00,219,3.6,1.6,0.2,0.1,191,22,0.1,0.2
12.93,0,az38,Sahuarita,1,2023-07-01T20:00:00Z,182,2000,2023,12.1,53.7,0,0,25.1,77.1,0,0,38,0.06,1.43,27.9,82.2,38.9,102,31,87.8,1.41,2.36,0.4,0.2,0,0,2023-07-01T19:08:10-07:00,158,2.5,1.1,0,0,204,3,0,0
12.89,0,az38,Sahuarita,1,2023-07-01T21:00:00Z,182,2100,2023,10.4,50.7,0,0,20.4,68.7,0,0,42,0,0,23.9,75,37.7,99.9,31.1,88,1.26,1.71,0,0,0,0,2023-07-01T20:00:10-07:00,0,0,0,0,0,0,0,0,0
12.84,0,az38,Sahuarita,1,2023-07-01T22:00:00Z,182,2200,2023,9.4,48.9,0,0,18,64.4,0,0,46,0,0,21.6,70.9,36.3,97.3,31.1,88,1.18,1.41,2.7,1.2,0.9,0.4,2023-07-01T21:57:30-07:00,156,3.6,1.6,0.9,0.4,162,18,0.4,0.9
12.81,0,az38,Sahuarita,1,2023-07-01T23:00:00Z,182,2300,2023,4.1,39.4,0.1,0,20,68.1,0,0,28,0,0,24.3,75.7,35,95,31.1,88,0.82,2.24,8.9,4,2.9,1.3,2023-07-01T22:20:40-07:00,149,10.5,4.7,2.9,1.3,156,15,1.2,2.7
12.8,0,az38,Sahuarita,1,2023-07-01T23:59:59Z,182,2400,2023,3.8,38.8,0.1,0,20,68,0,0,26,0,0,24.4,75.9,33.9,93,31.2,88.2,0.8,2.27,5.1,2.3,2.7,1.2,2023-07-01T23:20:30-07:00,149,6,2.7,2.7,1.2,159,16,1.1,2.5
12.77,0,az38,Sahuarita,1,2023-07-02T01:00:00Z,183,0100,2023,2.3,36.1,0.1,0,20.6,69.1,0,0,23,0,0,25.1,77.2,33,91.4,31.2,88.2,0.72,2.47,4.7,2.1,3.6,1.6,2023-07-02T00:21:40-07:00,157,6,2.7,3.6,1.6,159,13,1.6,3.6
12.75,0,az38,Sahuarita,1,2023-07-02T02:00:00Z,183,0200,2023,4.1,39.4,0.1,0,18.4,65.1,0,0,30,0,0,22.7,72.9,32.2,90,31.3,88.3,0.82,1.93,4.3,1.9,2.7,1.2,2023-07-02T01:10:30-07:00,156,5.1,2.3,2.5,1.1,154,14,1.1,2.5
12.72,0,az38,Sahuarita,1,2023-07-02T03:00:00Z,183,0300,2023,7.3,45.1,0,0,15,59.1,0,0,46,0,0,19,66.2,31.5,88.7,31.3,88.3,1.02,1.18,3.6,1.6,1.1,0.5,2023-07-02T03:00:00-07:00,150,4.3,1.9,1.1,0.5,173,26,0.4,0.9
12.7,0,az38,Sahuarita,1,2023-07-02T04:00:00Z,183,0400,2023,5.8,42.4,0,0,14.4,57.8,0,0,43,0,0,18.5,65.3,30.8,87.4,31.4,88.5,0.92,1.21,3.6,1.6,1.8,0.8,2023-07-02T03:00:40-07:00,146,4,1.8,1.8,0.8,159,16,0.7,1.6
12.67,0,az38,Sahuarita,1,2023-07-02T05:00:00Z,183,0500,2023,4.6,40.3,0,0,13.8,56.9,0,0,41,0,0,18.1,64.6,30.1,86.2,31.4,88.5,0.85,1.22,3.8,1.7,2.2,1,2023-07-02T04:42:30-07:00,152,5.4,2.4,2.5,1.1,153,11,1,2.2
12.65,0,az38,Sahuarita,1,2023-07-02T06:00:00Z,183,0600,2023,3.2,37.8,0.1,0,17.5,63.5,0,0,35,0.05,1.2,19,66.2,29.5,85.1,31.4,88.5,0.77,1.43,5.4,2.4,4,1.8,2023-07-02T05:59:30-07:00,161,7.6,3.4,4,1.8,163,12,1.8,4
12.66,0,az38,Sahuarita,1,2023-07-02T07:00:00Z,183,0700,2023,5.1,41.2,0.1,0,19.5,67.2,0,0,34,0.55,13.15,21.4,70.5,29,84.2,31.4,88.5,0.88,1.67,5.1,2.3,3.8,1.7,2023-07-02T06:02:40-07:00,157,6.3,2.8,3.8,1.7,163,11,1.7,3.8
12.69,0,az38,Sahuarita,1,2023-07-02T08:00:00Z,183,0800,2023,7,44.5,0.3,0.01,23.4,74.2,0,0,29,1.26,30.11,26.4,79.5,28.9,84,31.4,88.5,1,2.45,7.2,3.2,4.5,2,2023-07-02T07:52:50-07:00,153,8.5,3.8,4.5,2,165,13,2,4.5
12.74,0,az38,Sahuarita,1,2023-07-02T09:00:00Z,183,0900,2023,7,44.5,0.5,0.02,26.4,79.5,0,0,23,2,47.8,30.8,87.4,29.4,84.9,31.3,88.3,1,3.44,6.7,3,4.9,2.2,2023-07-02T08:02:00-07:00,150,8.3,3.7,4.9,2.2,164,17,2.1,4.7
13.19,0,az38,Sahuarita,1,2023-07-02T10:00:00Z,183,1000,2023,6.7,44,0.7,0.03,28.4,83.1,0,0,18,2.66,63.58,34.1,93.4,30.6,87.1,31.3,88.3,0.98,4.37,6,2.7,4.5,2,2023-07-02T09:02:10-07:00,162,8.3,3.7,4.3,1.9,167,15,1.9,4.3
13.37,0,az38,Sahuarita,1,2023-07-02T11:00:00Z,183,1100,2023,6.1,42.9,0.8,0.03,29.8,85.6,0,0,15,3.17,75.76,36.8,98.2,32.3,90.1,31.3,88.3,0.94,5.28,3.1,1.4,2,0.9,2023-07-02T10:43:00-07:00,32,3.8,1.7,2,0.9,58,30,0.8,1.8
13.47,0,az38,Sahuarita,1,2023-07-02T12:00:00Z,183,1200,2023,5.3,41.5,0.9,0.04,30.5,87,0,0,13,3.5,83.65,38.4,101.1,34.2,93.6,31.3,88.3,0.89,5.87,4.9,2.2,2.7,1.2,2023-07-02T11:45:20-07:00,314,6.5,2.9,2.7,1.2,10,43,0.8,1.8
13.48,0,az38,Sahuarita,1,2023-07-02T13:00:00Z,183,1300,2023,5.1,41.2,1,0.04,30.8,87.5,0,0,12,3.6,86.04,39.1,102.4,36.2,97.2,31.2,88.2,0.88,6.17,5.8,2.6,4.3,1.9,2023-07-02T12:39:50-07:00,341,7.6,3.4,4.3,1.9,333,38,1.5,3.4
13.38,0,az38,Sahuarita,1,2023-07-02T14:00:00Z,183,1400,2023,5.3,41.5,1,0.04,31.3,88.3,0,0,12,3.48,83.17,40,104,37.8,100,31.2,88.2,0.89,6.48,8.5,3.8,4.9,2.2,2023-07-02T13:29:50-07:00,347,10.7,4.8,4.9,2.2,329,30,1.9,4.3
13.02,0,az38,Sahuarita,1,2023-07-02T15:00:00Z,183,1500,2023,4.6,40.3,0.9,0.04,31.3,88.4,0,0,11,3.14,75.05,40.4,104.7,39.1,102.4,31.2,88.2,0.85,6.7,8.1,3.6,4.9,2.2,2023-07-02T14:58:30-07:00,322,10.3,4.6,4.9,2.2,325,33,1.9,4.3
13.03,0,az38,Sahuarita,1,2023-07-02T16:00:00Z,183,1600,2023,3.9,39.1,0.7,0.03,31.4,88.5,0,0,11,2.64,63.1,40.6,105.1,39.9,103.8,31.1,88,0.81,6.8,7.6,3.4,4.5,2,2023-07-02T15:00:10-07:00,314,11.4,5.1,4.3,1.9,308,38,1.5,3.4
13.04,0,az38,Sahuarita,1,2023-07-02T17:00:00Z,183,1700,2023,3.4,38.1,0.6,0.02,31.2,88.1,0,0,11,1.99,47.56,40.2,104.4,40.4,104.7,31.1,88,0.78,6.67,8.1,3.6,4.5,2,2023-07-02T16:07:00-07:00,280,10.7,4.8,4.5,2,306,32,1.6,3.6
13.09,0,az38,Sahuarita,1,2023-07-02T18:00:00Z,183,1800,2023,3.6,38.5,0.3,0.01,30.8,87.4,0,0,11,1.27,30.35,39.3,102.7,40.4,104.7,31.1,88,0.79,6.33,8.3,3.7,4,1.8,2023-07-02T17:53:50-07:00,323,11.6,5.2,3.8,1.7,316,31,1.5,3.4
12.99,0,az38,Sahuarita,1,2023-07-02T19:00:00Z,183,1900,2023,5.8,42.4,0.1,0,29.8,85.7,0,0,15,0.55,13.15,36.9,98.4,40,104,31.1,88,0.92,5.33,5.6,2.5,2.5,1.1,2023-07-02T18:02:00-07:00,329,7.6,3.4,2.5,1.1,327,15,1,2.2
12.92,0,az38,Sahuarita,1,2023-07-02T20:00:00Z,183,2000,2023,9.7,49.4,0.1,0,25.9,78.6,0,0,29,0.06,1.43,29.6,85.3,39.1,102.4,31.2,88.2,1.2,2.96,0,0,0,0,2023-07-02T19:11:40-07:00,163,0.7,0.3,0,0,236,5,0,0
12.89,0,az38,Sahuarita,1,2023-07-02T21:00:00Z,183,2100,2023,8.9,48,0,0,22.3,72.1,0,0,34,0,0,26,78.8,37.9,100.2,31.2,88.2,1.14,2.22,0.4,0.2,0,0,2023-07-02T20:38:10-07:00,283,1.8,0.8,0,0,200,4,0,0
12.85,0,az38,Sahuarita,1,2023-07-02T22:00:00Z,183,2200,2023,8.8,47.8,0,0,19.7,67.4,0,0,39,0,0,23.4,74.1,36.6,97.9,31.2,88.2,1.13,1.74,4.5,2,2,0.9,2023-07-02T21:48:00-07:00,134,4.7,2.1,2,0.9,151,18,0.9,2
12.81,0,az38,Sahuarita,1,2023-07-02T23:00:00Z,183,2300,2023,8,46.3,0,0,19.7,67.4,0,0,37,0,0,23.5,74.3,35.5,95.9,31.3,88.3,1.07,1.82,2.9,1.3,1.6,0.7,2023-07-02T22:00:30-07:00,140,3.1,1.4,1.6,0.7,154,10,0.7,1.6
12.51,0,az39,Willcox Bench,1,2023-07-01T19:00:00Z,182,1900,2023,-3.6,25.6,0.1,0,28.2,82.8,0,0,8,0.51,12.19,35.1,95.2,38.4,101.1,30.8,87.4,0.47,5.19,6,2.7,3.4,1.5,2023-07-01T18:15:40-07:00,217,8.5,3.8,3.4,1.5,188,26,1.4,3.1
12.5,0,az39,Willcox Bench,1,2023-07-01T20:00:00Z,182,2000,2023,-0,32,0.1,0,26,78.7,0,0,14,0.05,1.2,31,87.8,37.5,99.5,30.9,87.6,0.61,3.89,4,1.8,2.7,1.2,2023-07-01T19:10:20-07:00,214,5.4,2.4,2.9,1.3,211,19,1.2,2.7
12.48,0,az39,Willcox Bench,1,2023-07-01T21:00:00Z,182,2100,2023,-0.5,31.1,0.1,0,23.4,74,0,0,16,0,0,28.1,82.6,36.4,97.5,31,87.8,0.59,3.2,4.5,2,2.7,1.2,2023-07-01T20:20:50-07:00,251,8.3,3.7,2.7,1.2,253,33,1,2.2
12.46,0,az39,Willcox Bench,1,2023-07-01T22:00:00Z,182,2200,2023,-1,30.3,0.1,0,20.1,68.1,0,0,18,0,0,24.9,76.8,35.3,95.5,31.1,88,0.57,2.58,4,1.8,2.9,1.3,2023-07-01T21:23:30-07:00,46,4.5,2,2.9,1.3,24,29,1.1,2.5
12.44,0,az39,Willcox Bench,1,2023-07-01T23:00:00Z,182,2300,2023,-0.7,30.7,0,0,17.6,63.7,0,0,22,0,0,22.4,72.3,34.3,93.7,31.2,88.2,0.58,2.12,4.3,1.9,1.8,0.8,2023-07-01T22:02:00-07:00,39,4.7,2.1,1.8,0.8,25,16,0.8,1.8
12.43,0,az39,Willcox Bench,1,2023-07-01T23:59:59Z,182,2400,2023,0.9,33.5,0,0,15.1,59.1,0,0,29,0,0,19.7,67.5,33.3,91.9,31.3,88.3,0.65,1.64,3.4,1.5,1.8,0.8,2023-07-01T23:27:00-07:00,48,4,1.8,1.8,0.8,67,16,0.7,1.6
12.4,0,az39,Willcox Bench,1,2023-07-02T01:00:00Z,183,0100,2023,1.7,35,0,0,13.6,56.5,0,0,33,0,0,18.2,64.8,32.4,90.3,31.4,88.5,0.69,1.4,3.1,1.4,2.5,1.1,2023-07-02T00:41:30-07:00,70,3.6,1.6,2.5,1.1,92,16,1,2.2
12.38,0,az39,Willcox Bench,1,2023-07-02T02:00:00Z,183,0200,2023,0.4,32.8,0,0,13,55.4,0,0,31,0,0,17.7,63.9,31.7,89.1,31.5,88.7,0.63,1.39,3.8,1.7,3.1,1.4,2023-07-02T01:24:30-07:00,93,4.3,1.9,3.1,1.4,107,15,1.4,3.1
12.37,0,az39,Willcox Bench,1,2023-07-02T03:00:00Z,183,0300,2023,-1,30.3,0,0,12.7,54.9,0,0,29,0,0,17.5,63.5,31,87.8,31.5,88.7,0.57,1.43,5.1,2.3,3.8,1.7,2023-07-02T02:40:40-07:00,97,5.6,2.5,3.8,1.7,106,13,1.7,3.8
12.36,0,az39,Willcox Bench,1,2023-07-02T04:00:00Z,183,0400,2023,-1.4,29.4,0.1,0,14,57.3,0,0,25,0,0,18.9,66,30.3,86.5,31.5,88.7,0.55,1.63,5.4,2.4,4.3,1.9,2023-07-02T03:17:30-07:00,89,6.5,2.9,4,1.8,90,9,1.8,4
12.35,0,az39,Willcox Bench,1,2023-07-02T05:00:00Z,183,0500,2023,-0.7,30.7,0,0,12.5,54.5,0,0,30,0,0,17.3,63.1,29.8,85.6,31.5,88.7,0.58,1.39,4.5,2,3.6,1.6,2023-07-02T04:05:30-07:00,85,4.9,2.2,3.6,1.6,83,8,1.6,3.6
12.35,0,az39,Willcox Bench,1,2023-07-02T06:00:00Z,183,0600,2023,0.2,32.4,0.1,0,14.8,58.7,0,0,34,0.08,1.91,16,60.8,29.3,84.7,31.5,88.7,0.62,1.19,3.8,1.7,3.1,1.4,2023-07-02T05:47:20-07:00,104,4.3,1.9,3.1,1.4,90,16,1.3,2.9
